Date,Weekday,Pick Up Location,Destination,Distance (m),Price ($),Surge Multiplier,Rideshare App,Ride Type,Temp (C),Cloudiness (%),Pressure (MB),Rainfall (in),Humidity (%),Wind Speed (mph)
2018-11-27 01:45:22,Tuesday,Beacon Hill,Haymarket Square,1.39,8.0,1.0,Uber,UberPool,44.27,100.0,1004.45,0.693,90.0,13.31
2018-11-27 01:45:22,Tuesday,North End,Theatre District,1.41,18.0,1.0,Uber,Black,44.21,100.0,1004.23,0.7807,91.0,12.47
2018-11-27 01:45:22,Tuesday,Theatre District,North End,1.57,7.5,1.0,Uber,UberPool,44.09,100.0,1004.19,0.7222,91.0,12.45
2018-11-27 01:45:22,Tuesday,Beacon Hill,Boston University,2.25,28.5,1.0,Uber,Black SUV,44.27,100.0,1004.45,0.693,90.0,13.31
2018-11-27 01:45:22,Tuesday,Financial District,South Station,0.46,5.0,1.0,Lyft,Shared,44.32,100.0,1004.2,0.7753,90.0,12.47
2018-11-27 01:45:22,Tuesday,Theatre District,Boston University,2.62,31.5,1.0,Uber,Black SUV,44.09,100.0,1004.19,0.7222,91.0,12.45
2018-11-27 01:45:22,Tuesday,Beacon Hill,Boston University,2.25,8.5,1.0,Uber,UberPool,44.27,100.0,1004.45,0.693,90.0,13.31
2018-11-27 01:45:22,Tuesday,Theatre District,South Station,0.59,10.5,1.0,Lyft,Lux,44.09,100.0,1004.19,0.7222,91.0,12.45
2018-11-27 01:45:22,Tuesday,Theatre District,South Station,0.59,16.5,1.0,Lyft,Lux Black,44.09,100.0,1004.19,0.7222,91.0,12.45
2018-11-27 01:45:22,Tuesday,Back Bay,Northeastern University,1.08,7.0,1.0,Uber,WAV,44.18,100.0,1004.18,0.6364,91.0,12.39
2018-11-27 01:45:22,Tuesday,Boston University,Beacon Hill,2.79,8.5,1.0,Uber,WAV,44.24,100.0,1004.39,0.552,90.0,13.03
2018-11-27 01:45:22,Tuesday,Boston University,Back Bay,1.53,13.5,1.0,Lyft,Lux,44.24,100.0,1004.39,0.552,90.0,13.03
2018-11-27 01:45:22,Tuesday,South Station,West End,1.71,8.5,1.0,Uber,WAV,44.31,100.0,1004.19,0.7505,90.0,12.48
2018-11-27 01:45:22,Tuesday,South Station,West End,1.71,15.0,1.0,Uber,UberXL,44.31,100.0,1004.19,0.7505,90.0,12.48
2018-11-27 01:45:22,Tuesday,South Station,West End,1.71,27.5,1.0,Uber,Black SUV,44.31,100.0,1004.19,0.7505,90.0,12.48
2018-11-27 01:45:22,Tuesday,Back Bay,Northeastern University,1.08,14.5,1.0,Uber,Black,44.18,100.0,1004.18,0.6364,91.0,12.39
2018-11-27 01:45:22,Tuesday,Financial District,Fenway,4.56,26.0,1.0,Lyft,Lux,44.32,100.0,1004.2,0.7753,90.0,12.47
2018-11-27 01:45:22,Tuesday,Back Bay,Northeastern University,1.08,23.0,1.0,Uber,Black SUV,44.18,100.0,1004.18,0.6364,91.0,12.39
2018-11-27 01:45:22,Tuesday,South Station,Theatre District,1.2,16.5,1.0,Lyft,Lux Black,44.31,100.0,1004.19,0.7505,90.0,12.48
2018-11-27 01:45:22,Tuesday,North Station,Fenway,3.15,22.5,1.0,Lyft,Lux Black,44.19,100.0,1004.48,0.7247,90.0,13.36
2018-11-27 01:45:22,Tuesday,Boston University,Beacon Hill,2.79,15.0,1.0,Uber,UberXL,44.24,100.0,1004.39,0.552,90.0,13.03
2018-11-27 01:45:22,Tuesday,Northeastern University,Beacon Hill,2.61,8.0,1.0,Uber,UberPool,44.05,100.0,1004.15,0.5659,91.0,12.38
2018-11-27 01:45:22,Tuesday,Northeastern University,Beacon Hill,2.61,9.5,1.0,Uber,WAV,44.05,100.0,1004.15,0.5659,91.0,12.38
2018-11-27 01:45:22,Tuesday,Boston University,Beacon Hill,2.79,0.0,1.0,Uber,Taxi,44.24,100.0,1004.39,0.552,90.0,13.03
2018-11-27 01:45:22,Tuesday,South Station,Theatre District,1.2,3.0,1.0,Lyft,Shared,44.31,100.0,1004.19,0.7505,90.0,12.48
2018-11-27 01:45:22,Tuesday,Theatre District,Boston University,2.62,0.0,1.0,Uber,Taxi,44.09,100.0,1004.19,0.7222,91.0,12.45
2018-11-27 01:45:22,Tuesday,Theatre District,Boston University,4.95,27.5,1.0,Lyft,Lux,44.09,100.0,1004.19,0.7222,91.0,12.45
2018-11-27 01:45:22,Tuesday,Theatre District,Boston University,2.62,10.5,1.0,Uber,UberX,44.09,100.0,1004.19,0.7222,91.0,12.45
2018-11-27 01:45:22,Tuesday,Northeastern University,West End,2.86,16.5,1.0,Uber,UberXL,44.05,100.0,1004.15,0.5659,91.0,12.38
2018-11-27 01:45:22,Tuesday,Theatre District,Boston University,2.62,10.5,1.0,Uber,WAV,44.09,100.0,1004.19,0.7222,91.0,12.45
2018-11-27 01:45:22,Tuesday,Theatre District,Haymarket Square,1.72,27.5,1.0,Lyft,Lux Black XL,44.09,100.0,1004.19,0.7222,91.0,12.45
2018-11-27 01:45:22,Tuesday,Beacon Hill,Boston University,2.31,13.5,1.0,Lyft,Lyft XL,44.27,100.0,1004.45,0.693,90.0,13.31
2018-11-27 01:45:22,Tuesday,Northeastern University,West End,2.86,9.0,1.0,Uber,UberPool,44.05,100.0,1004.15,0.5659,91.0,12.38
2018-11-27 01:45:22,Tuesday,South Station,Theatre District,1.2,27.5,1.0,Lyft,Lux Black XL,44.31,100.0,1004.19,0.7505,90.0,12.48
2018-11-27 01:45:22,Tuesday,South Station,West End,1.71,0.0,1.0,Uber,Taxi,44.31,100.0,1004.19,0.7505,90.0,12.48
2018-11-27 01:45:22,Tuesday,Back Bay,Northeastern University,1.08,0.0,1.0,Uber,Taxi,44.18,100.0,1004.18,0.6364,91.0,12.39
2018-11-27 01:45:22,Tuesday,South Station,West End,1.71,8.5,1.0,Uber,UberX,44.31,100.0,1004.19,0.7505,90.0,12.48
2018-11-27 01:45:22,Tuesday,Back Bay,South Station,1.36,13.5,1.0,Lyft,Lyft XL,44.18,100.0,1004.18,0.6364,91.0,12.39
2018-11-27 01:45:22,Tuesday,Northeastern University,West End,2.86,9.5,1.0,Uber,UberX,44.05,100.0,1004.15,0.5659,91.0,12.38
2018-11-27 01:45:22,Tuesday,Beacon Hill,Boston University,2.27,9.5,1.0,Uber,UberX,44.27,100.0,1004.45,0.693,90.0,13.31
2018-11-27 02:15:22,Tuesday,Back Bay,Northeastern University,1.11,47.5,1.75,Lyft,Lux Black XL,44.32,100.0,1003.12,0.1144,90.0,13.64
2018-11-27 02:15:22,Tuesday,Fenway,Financial District,4.44,13.5,1.0,Uber,UberPool,44.11,100.0,1003.08,0.117,91.0,13.58
2018-11-27 02:15:22,Tuesday,North Station,Northeastern University,2.78,22.0,1.0,Uber,Black,44.25,100.0,1003.18,0.1408,91.0,13.66
2018-11-27 02:15:22,Tuesday,Back Bay,Northeastern University,1.11,26.0,1.75,Lyft,Lux Black,44.32,100.0,1003.12,0.1144,90.0,13.64
2018-11-27 02:15:22,Tuesday,North Station,Northeastern University,2.78,9.5,1.0,Uber,WAV,44.25,100.0,1003.18,0.1408,91.0,13.66
2018-11-27 02:15:22,Tuesday,Fenway,Financial District,4.44,20.5,1.0,Uber,UberXL,44.11,100.0,1003.08,0.117,91.0,13.58
2018-11-27 02:15:22,Tuesday,Fenway,Financial District,4.44,13.5,1.0,Uber,UberX,44.11,100.0,1003.08,0.117,91.0,13.58
2018-11-27 02:15:22,Tuesday,Fenway,Financial District,4.44,39.5,1.0,Uber,Black SUV,44.11,100.0,1003.08,0.117,91.0,13.58
2018-11-27 02:15:22,Tuesday,Fenway,North Station,3.22,11.0,1.0,Lyft,Lyft,44.11,100.0,1003.08,0.117,91.0,13.58
2018-11-27 02:15:22,Tuesday,Fenway,Financial District,4.44,13.5,1.0,Uber,WAV,44.11,100.0,1003.08,0.117,91.0,13.58
2018-11-27 02:15:22,Tuesday,Back Bay,Fenway,1.34,12.0,1.0,Uber,UberPool,44.32,100.0,1003.12,0.1144,90.0,13.64
2018-11-27 02:15:22,Tuesday,Fenway,Back Bay,1.5,7.5,1.0,Uber,UberX,44.11,100.0,1003.08,0.117,91.0,13.58
2018-11-27 02:15:22,Tuesday,Fenway,West End,2.72,29.5,1.0,Uber,Black SUV,44.11,100.0,1003.08,0.117,91.0,13.58
2018-11-27 02:15:22,Tuesday,Fenway,Back Bay,1.5,0.0,1.0,Uber,Taxi,44.11,100.0,1003.08,0.117,91.0,13.58
2018-11-27 02:15:22,Tuesday,Fenway,West End,2.72,16.0,1.0,Uber,UberXL,44.11,100.0,1003.08,0.117,91.0,13.58
2018-11-27 02:15:22,Tuesday,Fenway,West End,2.72,9.5,1.0,Uber,WAV,44.11,100.0,1003.08,0.117,91.0,13.58
2018-11-27 02:15:22,Tuesday,Fenway,Back Bay,1.5,6.5,1.0,Uber,UberPool,44.11,100.0,1003.08,0.117,91.0,13.58
2018-11-27 02:15:22,Tuesday,Fenway,West End,2.72,20.5,1.0,Uber,Black,44.11,100.0,1003.08,0.117,91.0,13.58
2018-11-27 02:15:22,Tuesday,Fenway,Financial District,4.42,13.5,1.0,Uber,UberX,44.11,100.0,1003.08,0.117,91.0,13.58
2018-11-27 02:15:22,Tuesday,Fenway,Financial District,4.42,9.0,1.0,Uber,UberPool,44.11,100.0,1003.08,0.117,91.0,13.58
2018-11-27 02:15:22,Tuesday,Back Bay,North End,2.33,30.5,1.0,Uber,Black SUV,44.32,100.0,1003.12,0.1144,90.0,13.64
2018-11-27 02:15:22,Tuesday,Fenway,Back Bay,1.5,12.0,1.0,Uber,UberXL,44.11,100.0,1003.08,0.117,91.0,13.58
2018-11-27 02:15:22,Tuesday,North Station,South Station,2.17,29.5,1.0,Uber,Black SUV,44.25,100.0,1003.18,0.1408,91.0,13.66
2018-11-27 02:15:22,Tuesday,Fenway,Back Bay,1.5,15.0,1.0,Uber,Black,44.11,100.0,1003.08,0.117,91.0,13.58
2018-11-27 02:15:22,Tuesday,Fenway,West End,2.8,16.5,1.0,Lyft,Lyft XL,44.11,100.0,1003.08,0.117,91.0,13.58
2018-11-27 02:15:22,Tuesday,Fenway,Theatre District,2.66,17.5,1.0,Uber,UberXL,44.11,100.0,1003.08,0.117,91.0,13.58
2018-11-27 02:15:22,Tuesday,Back Bay,Fenway,1.46,7.0,1.0,Lyft,Lyft,44.32,100.0,1003.12,0.1144,90.0,13.64
2018-11-27 02:15:22,Tuesday,North Station,South Station,1.34,0.0,1.0,Uber,Taxi,44.25,100.0,1003.18,0.1408,91.0,13.66
2018-11-27 02:15:22,Tuesday,North Station,South Station,1.34,9.5,1.0,Uber,UberX,44.25,100.0,1003.18,0.1408,91.0,13.66
2018-11-27 02:15:22,Tuesday,North Station,South Station,1.34,10.0,1.0,Uber,UberPool,44.25,100.0,1003.18,0.1408,91.0,13.66
2018-11-27 02:15:22,Tuesday,North Station,South Station,1.34,9.5,1.0,Uber,WAV,44.25,100.0,1003.18,0.1408,91.0,13.66
2018-11-27 02:15:22,Tuesday,Back Bay,Fenway,1.46,10.5,1.0,Lyft,Lyft XL,44.32,100.0,1003.12,0.1144,90.0,13.64
2018-11-27 02:15:22,Tuesday,Back Bay,Boston University,1.41,17.0,1.0,Uber,Black,44.32,100.0,1003.12,0.1144,90.0,13.64
2018-11-27 20:15:22,Tuesday,South Station,Back Bay,2.15,22.5,1.0,Lyft,Lux Black,43.36,71.0,991.09,0.0,71.0,8.8
2018-11-27 20:15:22,Tuesday,South Station,Theatre District,1.3,9.5,1.0,Uber,WAV,43.36,71.0,991.09,0.0,71.0,8.8
2018-11-27 20:15:22,Tuesday,South Station,Theatre District,1.3,9.5,1.0,Uber,UberX,43.36,71.0,991.09,0.0,71.0,8.8
2018-11-27 20:15:22,Tuesday,South Station,Theatre District,1.3,27.0,1.0,Uber,Black SUV,43.36,71.0,991.09,0.0,71.0,8.8
2018-11-27 20:15:22,Tuesday,South Station,West End,2.82,17.5,1.0,Uber,UberPool,43.36,71.0,991.09,0.0,71.0,8.8
2018-11-27 20:15:22,Tuesday,South Station,Theatre District,1.3,19.0,1.0,Uber,Black,43.36,71.0,991.09,0.0,71.0,8.8
2018-11-27 20:15:22,Tuesday,South Station,Theatre District,1.3,0.0,1.0,Uber,Taxi,43.36,71.0,991.09,0.0,71.0,8.8
2018-11-28 00:45:22,Wednesday,North Station,Boston University,3.01,37.0,1.0,Uber,Black SUV,38.87,4.0,992.09,0.0,73.0,7.52
2018-11-28 00:45:22,Wednesday,North End,Financial District,1.23,16.5,1.0,Lyft,Lux Black,38.95,4.0,992.09,0.0,72.0,7.54
2018-11-28 00:45:22,Wednesday,Financial District,Boston University,5.56,14.5,1.0,Uber,UberPool,38.87,4.0,992.1,0.0,73.0,7.53
2018-11-28 00:45:22,Wednesday,Back Bay,Northeastern University,1.22,0.0,1.0,Uber,Taxi,38.95,4.0,992.11,0.0,72.0,7.46
2018-11-28 00:45:22,Wednesday,Northeastern University,North Station,3.22,25.0,1.0,Uber,Black,38.75,4.0,992.12,0.0,73.0,7.43
2018-11-28 00:45:22,Wednesday,South Station,Financial District,0.54,9.5,1.0,Uber,UberXL,38.83,4.0,992.11,0.0,73.0,7.52
2018-11-28 00:45:22,Wednesday,Northeastern University,North Station,3.22,12.5,1.0,Uber,WAV,38.75,4.0,992.12,0.0,73.0,7.43
2018-11-28 00:45:22,Wednesday,Theatre District,Haymarket Square,1.73,5.0,1.0,Lyft,Shared,38.78,4.0,992.11,0.0,73.0,7.5
2018-11-28 00:45:22,Wednesday,South Station,Financial District,0.54,0.0,1.0,Uber,Taxi,38.83,4.0,992.11,0.0,73.0,7.52
2018-11-28 00:45:22,Wednesday,South Station,Financial District,0.54,6.0,1.0,Uber,WAV,38.83,4.0,992.11,0.0,73.0,7.52
2018-11-28 00:45:22,Wednesday,South Station,Financial District,0.54,6.0,1.0,Uber,UberX,38.83,4.0,992.11,0.0,73.0,7.52
2018-11-28 00:45:22,Wednesday,Northeastern University,Back Bay,1.45,5.0,1.0,Lyft,Shared,38.75,4.0,992.12,0.0,73.0,7.43
2018-11-28 00:45:22,Wednesday,Northeastern University,North Station,3.22,11.0,1.0,Uber,UberPool,38.75,4.0,992.12,0.0,73.0,7.43
2018-11-28 00:45:22,Wednesday,South Station,Financial District,0.54,4.5,1.0,Uber,UberPool,38.83,4.0,992.11,0.0,73.0,7.52
2018-11-28 00:45:22,Wednesday,South Station,Financial District,0.54,15.5,1.0,Uber,Black,38.83,4.0,992.11,0.0,73.0,7.52
2018-11-28 00:45:22,Wednesday,Financial District,Fenway,4.55,38.0,1.5,Lyft,Lux,38.87,4.0,992.1,0.0,73.0,7.53
2018-11-28 00:45:22,Wednesday,Beacon Hill,Haymarket Square,1.35,13.5,1.0,Uber,UberXL,38.92,4.0,992.1,0.0,72.0,7.5
2018-11-28 00:45:22,Wednesday,Financial District,Northeastern University,3.46,13.5,1.0,Lyft,Lyft,38.87,4.0,992.1,0.0,73.0,7.53
2018-11-28 00:45:22,Wednesday,Financial District,Fenway,4.55,47.5,1.5,Lyft,Lux Black,38.87,4.0,992.1,0.0,73.0,7.53
2018-11-28 00:45:22,Wednesday,Northeastern University,Back Bay,1.45,10.5,1.0,Lyft,Lyft XL,38.75,4.0,992.12,0.0,73.0,7.43
2018-11-28 00:45:22,Wednesday,North End,Beacon Hill,1.9,9.5,1.0,Uber,WAV,38.95,4.0,992.09,0.0,72.0,7.54
2018-11-28 00:45:22,Wednesday,Haymarket Square,Beacon Hill,1.36,13.0,1.0,Uber,UberXL,38.87,11.0,992.27,0.0,75.0,9.33
2018-11-28 00:45:22,Wednesday,Beacon Hill,Northeastern University,2.49,16.5,1.0,Lyft,Lyft XL,38.92,4.0,992.1,0.0,72.0,7.5
2018-11-28 00:45:22,Wednesday,West End,Boston University,2.8,0.0,1.0,Uber,Taxi,38.82,4.0,992.1,0.0,73.0,7.51
2018-11-28 00:45:22,Wednesday,Northeastern University,Back Bay,1.64,25.0,1.0,Uber,Black SUV,38.75,4.0,992.12,0.0,73.0,7.43
2018-11-28 00:45:22,Wednesday,Northeastern University,North Station,3.22,19.5,1.0,Uber,UberXL,38.75,4.0,992.12,0.0,73.0,7.43
2018-11-28 00:45:22,Wednesday,Beacon Hill,Haymarket Square,1.35,27.0,1.0,Uber,Black SUV,38.92,4.0,992.1,0.0,72.0,7.5
2018-11-28 00:45:22,Wednesday,Beacon Hill,Haymarket Square,1.35,17.5,1.0,Uber,Black,38.92,4.0,992.1,0.0,72.0,7.5
2018-11-28 00:45:22,Wednesday,Beacon Hill,Northeastern University,2.49,10.5,1.0,Lyft,Lyft,38.92,4.0,992.1,0.0,72.0,7.5
2018-11-28 00:45:22,Wednesday,Beacon Hill,Haymarket Square,1.35,9.5,1.0,Uber,UberX,38.92,4.0,992.1,0.0,72.0,7.5
2018-11-28 00:45:22,Wednesday,Financial District,North End,1.02,13.5,1.0,Lyft,Lux,38.87,4.0,992.1,0.0,73.0,7.53
2018-11-28 00:45:22,Wednesday,Northeastern University,Back Bay,1.45,7.0,1.0,Lyft,Lyft,38.75,4.0,992.12,0.0,73.0,7.43
2018-11-28 00:45:22,Wednesday,Beacon Hill,Haymarket Square,1.35,9.0,1.0,Uber,UberPool,38.92,4.0,992.1,0.0,72.0,7.5
2018-11-28 00:45:22,Wednesday,Financial District,North End,1.02,11.0,1.0,Lyft,Lyft XL,38.87,4.0,992.1,0.0,73.0,7.53
2018-11-28 00:45:22,Wednesday,Financial District,South Station,0.39,7.0,1.0,Uber,WAV,38.87,4.0,992.1,0.0,73.0,7.53
2018-11-28 00:45:22,Wednesday,Financial District,South Station,0.39,8.5,1.0,Uber,UberXL,38.87,4.0,992.1,0.0,73.0,7.53
2018-11-28 00:45:22,Wednesday,Theatre District,North End,1.74,27.5,1.0,Lyft,Lux Black XL,38.78,4.0,992.11,0.0,73.0,7.5
2018-11-28 00:45:22,Wednesday,Financial District,South Station,0.39,15.0,1.0,Uber,Black,38.87,4.0,992.1,0.0,73.0,7.53
2018-11-28 00:45:22,Wednesday,Beacon Hill,Northeastern University,2.49,7.0,1.0,Lyft,Shared,38.92,4.0,992.1,0.0,72.0,7.5
2018-11-28 00:45:22,Wednesday,North Station,Boston University,3.01,0.0,1.0,Uber,Taxi,38.87,4.0,992.09,0.0,73.0,7.52
2018-11-28 00:45:22,Wednesday,South Station,West End,1.7,27.5,1.0,Uber,Black SUV,38.83,4.0,992.11,0.0,73.0,7.52
2018-11-28 00:45:22,Wednesday,Financial District,North End,1.02,3.5,1.0,Lyft,Shared,38.87,4.0,992.1,0.0,73.0,7.53
2018-11-28 00:45:22,Wednesday,Financial District,North End,1.02,7.0,1.0,Lyft,Lyft,38.87,4.0,992.1,0.0,73.0,7.53
2018-11-28 00:45:22,Wednesday,Beacon Hill,North End,2.19,9.5,1.0,Uber,UberX,38.92,4.0,992.1,0.0,72.0,7.5
2018-11-28 00:45:22,Wednesday,Theatre District,South Station,0.58,7.0,1.0,Uber,UberX,38.78,4.0,992.11,0.0,73.0,7.5
2018-11-28 00:45:22,Wednesday,West End,Northeastern University,3.15,23.0,1.0,Uber,Black,38.82,4.0,992.1,0.0,73.0,7.51
2018-11-28 00:45:22,Wednesday,Theatre District,South Station,0.62,16.5,1.0,Lyft,Lux Black,38.78,4.0,992.11,0.0,73.0,7.5
2018-11-28 00:45:22,Wednesday,Theatre District,South Station,0.62,5.0,1.0,Lyft,Shared,38.78,4.0,992.11,0.0,73.0,7.5
2018-11-28 00:45:22,Wednesday,West End,Northeastern University,3.15,29.5,1.0,Uber,Black SUV,38.82,4.0,992.1,0.0,73.0,7.51
2018-11-28 00:45:22,Wednesday,North Station,Fenway,3.05,10.0,1.0,Uber,UberPool,38.87,4.0,992.09,0.0,73.0,7.52
2018-11-28 00:45:22,Wednesday,North End,Beacon Hill,2.67,0.0,1.0,Uber,Taxi,38.95,4.0,992.09,0.0,72.0,7.54
2018-11-28 00:45:22,Wednesday,North End,Beacon Hill,2.67,16.5,1.0,Uber,UberXL,38.95,4.0,992.09,0.0,72.0,7.54
2018-11-28 00:45:22,Wednesday,Northeastern University,Back Bay,1.45,13.5,1.0,Lyft,Lux,38.75,4.0,992.12,0.0,73.0,7.43
2018-11-28 00:45:22,Wednesday,Financial District,Fenway,4.55,30.0,1.5,Lyft,Lyft XL,38.87,4.0,992.1,0.0,73.0,7.53
2018-11-28 00:45:22,Wednesday,Theatre District,South Station,0.62,7.0,1.0,Lyft,Lyft,38.78,4.0,992.11,0.0,73.0,7.5
2018-11-28 00:45:22,Wednesday,North Station,Fenway,3.05,17.5,1.0,Uber,UberXL,38.87,4.0,992.09,0.0,73.0,7.52
2018-11-28 00:45:22,Wednesday,North End,Theatre District,1.5,16.5,1.0,Lyft,Lyft XL,38.95,4.0,992.09,0.0,72.0,7.54
2018-11-28 00:45:22,Wednesday,North End,Theatre District,1.5,22.5,1.0,Lyft,Lux Black,38.95,4.0,992.09,0.0,72.0,7.54
2018-11-28 00:45:22,Wednesday,Back Bay,Northeastern University,1.22,14.5,1.0,Uber,Black,38.95,4.0,992.11,0.0,72.0,7.46
2018-11-28 00:45:22,Wednesday,Financial District,Haymarket Square,0.92,20.5,1.0,Uber,UberXL,38.87,4.0,992.1,0.0,73.0,7.53
2018-11-28 00:45:22,Wednesday,Financial District,South Station,0.39,6.0,1.0,Uber,UberX,38.87,4.0,992.1,0.0,73.0,7.53
2018-11-28 00:45:22,Wednesday,Northeastern University,Back Bay,1.45,16.5,1.0,Lyft,Lux Black,38.75,4.0,992.12,0.0,73.0,7.43
2018-11-28 00:45:22,Wednesday,North End,Theatre District,1.5,9.0,1.0,Lyft,Lyft,38.95,4.0,992.09,0.0,72.0,7.54
2018-11-28 00:45:22,Wednesday,North Station,Fenway,3.2,16.5,1.0,Lyft,Lyft XL,38.87,4.0,992.09,0.0,73.0,7.52
2018-11-28 00:45:22,Wednesday,Theatre District,South Station,0.58,7.0,1.0,Uber,WAV,38.78,4.0,992.11,0.0,73.0,7.5
2018-11-28 00:45:22,Wednesday,Back Bay,Northeastern University,1.22,7.0,1.0,Uber,WAV,38.95,4.0,992.11,0.0,72.0,7.46
2018-11-28 00:45:22,Wednesday,Financial District,Fenway,4.55,19.5,1.5,Lyft,Lyft,38.87,4.0,992.1,0.0,73.0,7.53
2018-11-28 00:45:22,Wednesday,Haymarket Square,Theatre District,1.28,16.5,1.5,Lyft,Lyft XL,38.87,11.0,992.27,0.0,75.0,9.33
2018-11-28 00:45:22,Wednesday,North Station,Fenway,3.05,11.5,1.0,Uber,UberX,38.87,4.0,992.09,0.0,73.0,7.52
2018-11-28 00:45:22,Wednesday,Back Bay,Northeastern University,1.22,7.0,1.0,Uber,UberX,38.95,4.0,992.11,0.0,72.0,7.46
2018-11-28 00:45:22,Wednesday,South Station,Theatre District,1.3,8.5,1.0,Uber,WAV,38.83,4.0,992.11,0.0,73.0,7.52
2018-11-28 00:45:22,Wednesday,Beacon Hill,Northeastern University,2.49,22.5,1.0,Lyft,Lux Black,38.92,4.0,992.1,0.0,72.0,7.5
2018-11-28 00:45:22,Wednesday,Back Bay,Northeastern University,1.22,10.5,1.0,Uber,UberXL,38.95,4.0,992.11,0.0,72.0,7.46
2018-11-28 00:45:22,Wednesday,North End,Theatre District,1.5,30.0,1.0,Lyft,Lux Black XL,38.95,4.0,992.09,0.0,72.0,7.54
2018-11-28 00:45:22,Wednesday,North Station,Boston University,3.01,19.5,1.0,Uber,UberXL,38.87,4.0,992.09,0.0,73.0,7.52
2018-11-28 07:31:37,Wednesday,Financial District,Northeastern University,3.26,11.5,1.0,Uber,UberX,35.83,15.0,991.76,0.0,77.0,6.67
2018-11-28 07:31:37,Wednesday,Theatre District,South Station,0.55,5.5,1.0,Uber,UberPool,34.93,15.0,991.77,0.0,80.0,6.63
2018-11-28 07:31:37,Wednesday,Boston University,Theatre District,2.98,31.5,1.0,Uber,Black SUV,35.0,16.0,991.78,0.0,80.0,6.44
2018-11-28 07:31:37,Wednesday,Back Bay,Fenway,1.34,6.5,1.0,Uber,UberPool,35.01,16.0,991.78,0.0,80.0,6.56
2018-11-28 07:31:37,Wednesday,Northeastern University,West End,2.84,26.0,1.0,Lyft,Lux Black,34.89,16.0,991.79,0.0,80.0,6.53
2018-11-28 07:31:37,Wednesday,Northeastern University,West End,2.84,19.5,1.0,Lyft,Lux,34.89,16.0,991.79,0.0,80.0,6.53
2018-11-28 07:31:37,Wednesday,Back Bay,Haymarket Square,2.32,22.5,1.0,Uber,Black,35.01,16.0,991.78,0.0,80.0,6.56
2018-11-28 07:31:37,Wednesday,North End,Beacon Hill,2.41,22.5,1.0,Lyft,Lux Black,34.91,13.0,991.59,0.0,80.0,6.66
2018-11-28 07:31:37,Wednesday,Boston University,Theatre District,2.98,34.0,1.0,Uber,Black SUV,35.0,16.0,991.78,0.0,80.0,6.44
2018-11-28 07:31:37,Wednesday,Boston University,Theatre District,2.98,0.0,1.0,Uber,Taxi,35.0,16.0,991.78,0.0,80.0,6.44
2018-11-28 07:31:37,Wednesday,Boston University,Theatre District,2.98,9.0,1.0,Uber,UberPool,35.0,16.0,991.78,0.0,80.0,6.44
2018-11-28 07:31:37,Wednesday,North Station,Fenway,3.15,26.0,1.0,Lyft,Lux Black,35.01,15.0,991.75,0.0,80.0,6.61
2018-11-28 07:31:37,Wednesday,West End,Northeastern University,3.06,22.5,1.0,Lyft,Lux,34.96,15.0,991.76,0.0,80.0,6.6
2018-11-28 07:31:37,Wednesday,Northeastern University,West End,2.84,7.0,1.0,Lyft,Shared,34.89,16.0,991.79,0.0,80.0,6.53
2018-11-28 07:31:37,Wednesday,Northeastern University,West End,2.84,16.5,1.0,Lyft,Lyft XL,34.89,16.0,991.79,0.0,80.0,6.53
2018-11-28 07:31:37,Wednesday,Northeastern University,West End,2.84,34.0,1.0,Lyft,Lux Black XL,34.89,16.0,991.79,0.0,80.0,6.53
2018-11-28 07:31:37,Wednesday,North Station,Fenway,3.15,16.5,1.0,Lyft,Lyft XL,35.01,15.0,991.75,0.0,80.0,6.61
2018-11-28 07:31:37,Wednesday,Haymarket Square,Theatre District,1.28,26.0,1.0,Lyft,Lux Black XL,35.03,15.0,991.76,0.0,80.0,6.64
2018-11-28 07:31:37,Wednesday,Beacon Hill,Haymarket Square,1.35,13.0,1.0,Uber,UberXL,35.0,15.0,991.76,0.0,80.0,6.59
2018-11-28 07:31:37,Wednesday,Boston University,Financial District,4.76,9.0,1.0,Uber,UberPool,35.0,16.0,991.78,0.0,80.0,6.44
2018-11-28 07:31:37,Wednesday,Boston University,West End,3.08,27.5,1.0,Lyft,Lux Black,35.0,16.0,991.78,0.0,80.0,6.44
2018-11-28 07:31:37,Wednesday,North End,North Station,1.1,3.5,1.0,Lyft,Shared,34.91,13.0,991.59,0.0,80.0,6.66
2018-11-28 07:31:37,Wednesday,North Station,Fenway,3.15,11.0,1.0,Lyft,Lyft,35.01,15.0,991.75,0.0,80.0,6.61
2018-11-28 07:31:37,Wednesday,West End,South Station,1.71,11.0,1.0,Uber,WAV,34.96,15.0,991.76,0.0,80.0,6.6
2018-11-28 07:31:37,Wednesday,Beacon Hill,Haymarket Square,1.35,27.5,1.0,Uber,Black SUV,35.0,15.0,991.76,0.0,80.0,6.59
2018-11-28 07:31:37,Wednesday,Northeastern University,West End,2.84,9.0,1.0,Lyft,Lyft,34.89,16.0,991.79,0.0,80.0,6.53
2018-11-28 07:31:37,Wednesday,Back Bay,Fenway,1.34,16.0,1.0,Uber,Black,35.01,16.0,991.78,0.0,80.0,6.56
2018-11-28 07:31:37,Wednesday,North Station,Fenway,3.2,34.0,1.0,Lyft,Lux Black XL,35.01,15.0,991.75,0.0,80.0,6.61
